experiment_run,text_id,simplified,raw_model_output,target_cefr,predicted_cefr,predicted_cefr_confidence,cefr_adj_accuracy,meaningbert_orig,bertscore_f1_orig,meaningbert_ref,bertscore_f1_ref,cefr_probas_ModernBERT-base-doc_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_en-Cefr_C2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C2,few_shot_example_ids
o3_2_shot_confidence_20250816-092338,04-b1,"Many cities and towns already have small animals like birds, squirrels, mice and insects. But in the last few years, newspapers all over the world say that more and more large wild animals are coming into cities. We have seen bears in parks in Vancouver, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. So what happens when these bigger animals enter our cities? Do people welcome them, or do they think the animals are dangerous pests?","Many cities and towns already have small animals like birds, squirrels, mice and insects. But in the last few years, newspapers all over the world say that more and more large wild animals are coming into cities. We have seen bears in parks in Vancouver, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. So what happens when these bigger animals enter our cities? Do people welcome them, or do they think the animals are dangerous pests?",B1,B1,1.0,1,0.8166,0.9496,0.837,0.947,7.4e-05,0.999559,0.000359,1e-06,7e-06,0.0,0.0,1.6e-05,0.999982,2e-06,0.0,0.0,2.4e-05,0.998995,0.000981,0.0,0.0,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,05-a2,"A “Potentially Hazardous Asteroid” is a big rock in space that can come close to Earth, about 7.5 million kilometres away. NASA, the American space agency, has made a map of 1,400 of these rocks. Scientists say none of them will hit Earth in the next 100 years. With today’s computers and telescopes, NASA can watch these asteroids and guess where they will go. If one ever looks dangerous, NASA has two ways to push it away from our planet.","A “Potentially Hazardous Asteroid” is a big rock in space that can come close to Earth, about 7.5 million kilometres away. NASA, the American space agency, has made a map of 1,400 of these rocks. Scientists say none of them will hit Earth in the next 100 years. With today’s computers and telescopes, NASA can watch these asteroids and guess where they will go. If one ever looks dangerous, NASA has two ways to push it away from our planet.",A2,B2,0.9976,0,0.8251,0.9082,0.6578,0.9111,6.4e-05,0.983129,0.016709,3.3e-05,6.3e-05,2e-06,0.0,1e-06,0.002395,0.997553,5.1e-05,0.0,1.7e-05,0.962336,0.037647,0.0,0.0,0.0,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,05-b1,"‘Potentially Hazardous Asteroids’ (PHAs) are space rocks that can pass within about 7.5 million kilometres of Earth’s path around the Sun. NASA has made a list of about 1,400 of these asteroids, and none of them should hit Earth in the next 100 years. With today’s technology, NASA can watch these rocks and predict if they might crash into us. If one ever looks dangerous, scientists have two possible ways to stop it.","‘Potentially Hazardous Asteroids’ (PHAs) are space rocks that can pass within about 7.5 million kilometres of Earth’s path around the Sun. NASA has made a list of about 1,400 of these asteroids, and none of them should hit Earth in the next 100 years. With today’s technology, NASA can watch these rocks and predict if they might crash into us. If one ever looks dangerous, scientists have two possible ways to stop it.",B1,B2,0.9995,1,0.8465,0.916,0.8162,0.9289,3.8e-05,0.971415,0.027559,0.000154,0.000822,1.2e-05,0.0,0.0,0.000145,0.999543,0.000312,0.0,1.8e-05,0.121902,0.878072,7e-06,1e-06,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,06-a2,"One night in 2003, Suzanne Collins kept changing TV channels. At that time, the United States had started a war in Iraq. On TV she saw only two kinds of shows. One kind was reality shows where young people tried to win one million dollars. The other kind was news about the war. Suzanne watched these shows one after the other, and in her mind they mixed together. This felt strange and worrying. From this moment, she got the idea for her book, The Hunger Games.","One night in 2003, Suzanne Collins kept changing TV channels. At that time, the United States had started a war in Iraq. On TV she saw only two kinds of shows. One kind was reality shows where young people tried to win one million dollars. The other kind was news about the war. Suzanne watched these shows one after the other, and in her mind they mixed together. This felt strange and worrying. From this moment, she got the idea for her book, The Hunger Games.",A2,A2,0.9983,1,0.729,0.9225,0.7663,0.9161,0.000279,0.998283,0.001437,1e-06,1e-06,0.0,0.0,0.934816,0.065184,0.0,0.0,0.0,0.000798,0.991837,0.007365,0.0,0.0,0.0,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,06-b1,"One night in 2003, Suzanne Collins was changing TV channels. It was during the US attack on Iraq. She could only find two kinds of shows. One kind was reality shows where young people tried to win a million dollars. The other kind was news about the war. Suzanne felt these two shows mixed together in a worrying way. From this feeling, she got the idea for her book “The Hunger Games.”","One night in 2003, Suzanne Collins was changing TV channels. It was during the US attack on Iraq. She could only find two kinds of shows. One kind was reality shows where young people tried to win a million dollars. The other kind was news about the war. Suzanne felt these two shows mixed together in a worrying way. From this feeling, she got the idea for her book “The Hunger Games.”",B1,B1,0.9992,1,0.8104,0.942,0.8458,0.9272,0.000275,0.998093,0.001625,2e-06,5e-06,0.0,0.0,0.000788,0.999212,0.0,0.0,0.0,0.001573,0.973659,0.024767,0.0,0.0,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,07-a2,"Life of Pi is a famous book. It tells a very exciting story about Pi, a teenage boy from India. A big storm sinks his ship. He is alone in a small boat on the Pacific Ocean. A large, dangerous tiger is in the boat with him. 

The book is the third book by a Canadian writer, Yann Martel. It was published in 2001. Since then, people all over the world have bought more than seven million copies. The book has won many prizes and people can read it in 41 different languages.

The writer, Yann Martel, is the son of a diplomat. When he was a child, he lived in Costa Rica, Canada, France, and Mexico.","Life of Pi is a famous book. It tells a very exciting story about Pi, a teenage boy from India. A big storm sinks his ship. He is alone in a small boat on the Pacific Ocean. A large, dangerous tiger is in the boat with him. 

The book is the third book by a Canadian writer, Yann Martel. It was published in 2001. Since then, people all over the world have bought more than seven million copies. The book has won many prizes and people can read it in 41 different languages.

The writer, Yann Martel, is the son of a diplomat. When he was a child, he lived in Costa Rica, Canada, France, and Mexico.",A2,A2,1.0,1,0.8269,0.934,0.663,0.9273,0.000282,0.997362,0.002352,0.0,3e-06,0.0,1e-06,0.999981,1.8e-05,0.0,0.0,0.0,0.005478,0.986227,0.008294,0.0,0.0,0.0,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,07-b1,"The Life of Pi is a story about Pi, a teenage boy from India. After a ship accident, he ends up alone in a small lifeboat in the Pacific Ocean with a very dangerous tiger. The book was written by Canadian writer Yann Martel and was first published in 2001. Since then, it has sold more than seven million copies around the world, won many prizes, and been translated into 41 languages. Martel’s father was a diplomat, so when Yann was a child he lived in Costa Rica, Canada, France, and Mexico.","The Life of Pi is a story about Pi, a teenage boy from India. After a ship accident, he ends up alone in a small lifeboat in the Pacific Ocean with a very dangerous tiger. The book was written by Canadian writer Yann Martel and was first published in 2001. Since then, it has sold more than seven million copies around the world, won many prizes, and been translated into 41 languages. Martel’s father was a diplomat, so when Yann was a child he lived in Costa Rica, Canada, France, and Mexico.",B1,A2,0.9966,1,0.8532,0.9625,0.8653,0.946,7.3e-05,0.99658,0.003333,1e-06,1.3e-05,0.0,1e-06,0.944119,0.05588,0.0,0.0,0.0,0.00036,0.961076,0.038564,0.0,0.0,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,08-a2,"If you dream about getting a phone call from an old friend, or about someone you know dying, it is usually just chance, not a real sign of the future. Also, we often forget the many times we dream about such things and they do not happen.","If you dream about getting a phone call from an old friend, or about someone you know dying, it is usually just chance, not a real sign of the future. Also, we often forget the many times we dream about such things and they do not happen.",A2,B1,1.0,1,0.7624,0.8892,0.8142,0.8787,2.7e-05,0.999751,0.000198,1e-06,2.1e-05,1e-06,0.0,1e-06,0.99999,8e-06,0.0,0.0,1.8e-05,0.951579,0.048403,0.0,0.0,0.0,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,08-b1,"If you dream that an old friend will call you, or that someone close to you will die, it is probably just chance, not a real prediction. We also usually forget the many times we have these dreams and nothing happens.","If you dream that an old friend will call you, or that someone close to you will die, it is probably just chance, not a real prediction. We also usually forget the many times we have these dreams and nothing happens.",B1,B1,0.9999,1,0.8151,0.908,0.868,0.9181,6.7e-05,0.999648,0.000264,1e-06,1.8e-05,2e-06,0.0,7.2e-05,0.999928,0.0,0.0,0.0,1.4e-05,0.99827,0.001716,0.0,0.0,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,09-a2,"Sometimes a bridge falls down and no one knows the reason. Engineers must study the bridge carefully to find out why. Sometimes the builders used weak materials. Sometimes one important piece of the bridge was broken. Other times the bridge was made to carry only a small weight, and something heavier was put on it.","Sometimes a bridge falls down and no one knows the reason. Engineers must study the bridge carefully to find out why. Sometimes the builders used weak materials. Sometimes one important piece of the bridge was broken. Other times the bridge was made to carry only a small weight, and something heavier was put on it.",A2,B1,0.9999,1,0.5475,0.9024,0.8229,0.9132,0.000127,0.986688,0.012748,0.00011,0.000319,7e-06,0.0,9.1e-05,0.999909,0.0,0.0,0.0,0.000339,0.994698,0.004963,0.0,0.0,0.0,"['14-a2', '20-a2']"
